NUMERO_POLICE,CODE_SOUS_BRANCHE,NUM_AVNT_COURS,DATE_EFFET,DATE_EXPIRATION,TYPE,WILAYA_CODE,WILAYA_NAME,COMMUNE_CODE,COMMUNE_NAME,CAPITAL_ASSURE,PRIME_NETTE,ZONE_RPA
43303013230018,3301,0,2023-01-24,2024-01-23,Residential,4,OUM EL BOUAGHI,1050,AIN MLILA,2232000.0,1500.0,IIa
9213003230358,3301,0,2023-11-08,2024-11-07,Residential,9,BLIDA,342,BLIDA,2444000.0,1833.0,III
31308013230130,3301,0,2023-02-13,2024-02-12,Residential,31,ORAN,1022,SIDI CHAMI,1851850.0,1500.0,IIb
5303003230390,3301,0,2023-08-22,2024-08-21,Residential,5,BATNA,172,ARRIS,1860000.0,1500.0,IIa
5303003230367,3301,0,2023-08-04,2024-08-03,Residential,5,BATNA,193,ICHEMOUL,1755530.0,1500.0,IIa
42305003230450,3301,0,2023-07-10,2024-07-09,Residential,42,TIPAZA,1404,HADJOUT,2356000.0,1767.0,III
42305003230378,3301,0,2023-05-26,2024-05-25,Residential,42,TIPAZA,1404,HADJOUT,2021000.0,1515.75,III
16331003230178,3301,0,2023-05-31,2024-05-30,Residential,16,ALGER,355,MEFTAH,5000000.0,3500.0,III
16308003230008,3301,0,2023-01-11,2024-01-10,Residential,16,ALGER,120,DELY BRAHIM,5500000.0,4950.0,III
16333003230182,3301,0,2023-08-01,2024-07-31,Residential,6,BEJAIA,260,BEJAIA,2077000.0,1500.0,IIb
16330003230356,3301,0,2023-10-30,2024-10-29,Residential,9,BLIDA,346,BOUINAN,15453958.5,-11590.47,III
16330003230356,3301,0,2023-10-30,2024-10-29,Residential,9,BLIDA,346,BOUINAN,15453958.5,11590.47,III
19309003230164,3301,0,2023-02-24,2024-02-23,Residential,19,SETIF,1158,EL EULMA,2656700.0,1726.86,IIb
16340003230348,3301,0,2023-10-20,2024-10-19,Residential,16,ALGER,133,HUSSEIN DEY,26000000.0,19500.0,III
16323003230217,3301,1,2023-12-05,2024-12-31,Residential,16,ALGER,110,BIR MOURAD RAIS,4000000.0,3000.0,III
16330013230165,3301,0,2023-03-29,2024-03-28,Residential,9,BLIDA,344,BOUFARIK,470000.0,1500.0,III
28305003230017,3301,0,2023-01-18,2024-01-17,Residential,28,M SILA,962,MSILA,589000.0,1500.0,I
42304003230076,3301,0,2023-02-07,2024-02-06,Residential,42,TIPAZA,1411,MEURAD,2660000.0,1995.0,III
11301003230316,3301,0,2023-06-27,2024-06-26,Residential,11,TAMENRASSET,1315,TAMANRASSET,1344000.0,1500.0,0
15308003230569,3301,0,2023-11-28,2024-11-27,Residential,15,TIZI OUZOU,1449,AIT CHAFFAA,2730000.0,1774.5,IIb
16309013230114,3301,0,2023-09-12,2024-09-11,Residential,9,BLIDA,354,LARBAA BLIDA,1950000.0,1800.0,III
15309003230341,3301,0,2023-09-17,2024-09-16,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,2790000.0,1813.5,IIb
25301013230210,3301,0,2023-12-11,2024-12-10,Residential,21,SKIKDA,1276,SIDI MEZGHICHE,1400000.0,1500.0,IIb
16330003230230,3301,0,2023-08-15,2024-08-14,Residential,16,ALGER,106,BEB EZZOUAR,4180000.0,3135.0,III
34301003230003,3301,0,2023-01-02,2024-01-01,Residential,34,B.B ARRERIDJ,385,MEDJANA,2100000.0,1500.0,IIb
43302013230025,3301,0,2023-02-09,2024-02-08,Residential,43,MILA,898,TERRAI BAINEM,1295000.0,1500.0,IIb
26301013230162,3301,0,2023-06-26,2024-06-25,Residential,26,MEDEA,850,OULED MAAREF,2003400.0,1500.0,IIb
35303043230420,3301,0,2023-12-07,2024-12-06,Residential,16,ALGER,147,ROUIBA,4888000.0,3666.0,III
40301003230155,3301,0,2023-12-04,2024-12-03,Residential,40,KHENCHELA,721,EL HAMMA,5952000.0,3571.2,IIa
15310003230341,3301,0,2023-09-26,2024-09-25,Residential,15,TIZI OUZOU,1496,SOUK EL TENINE,2450000.0,1592.5,IIb
29201003230648,3301,0,2023-08-14,2024-08-13,Residential,29,MASCARA,786,MASCARA,3368750.0,2189.69,IIb
25216003230097,3301,0,2023-08-31,2024-08-30,Residential,25,CONSTANTINE,515,EL KHROUB,3800000.0,2470.0,IIb
43303013230108,3301,0,2023-09-12,2024-09-11,Residential,4,OUM EL BOUAGHI,1050,AIN MLILA,4836000.0,3481.92,IIa
29201003230412,3301,0,2023-05-12,2024-05-11,Residential,29,MASCARA,786,MASCARA,2871050.0,1866.18,IIb
5303003230103,3301,0,2023-02-20,2024-02-19,Residential,5,BATNA,172,ARRIS,2434740.0,1500.0,IIa
15304003230057,3301,0,2023-02-09,2024-02-08,Residential,15,TIZI OUZOU,1459,AZAZGA,2450000.0,1592.5,IIb
15210003230100,3301,0,2023-02-01,2024-01-31,Residential,15,TIZI OUZOU,1444,AIN ZAOUIA,560000.0,1500.0,IIb
16336003230130,3301,0,2023-07-03,2024-07-02,Residential,16,ALGER,151,SOUIDANIA,2470000.0,2223.0,III
35303003230103,3301,0,2023-06-11,2024-06-10,Residential,35,BOUMERDES,458,ISSER,10000000.0,7000.0,III
5303003230410,3301,0,2023-09-06,2024-09-05,Residential,5,BATNA,223,THENIET EL ABED,992000.0,1500.0,IIa
19309003230265,3301,0,2023-03-31,2024-03-30,Residential,19,SETIF,1133,AIN LAHDJAR,2100000.0,1680.0,IIb
19309003230952,3301,0,2024-01-01,2024-12-31,Residential,19,SETIF,1158,EL EULMA,4200000.0,2730.0,IIb
19309003230550,3301,0,2023-08-21,2024-08-20,Residential,19,SETIF,1158,EL EULMA,3720000.0,2418.0,IIb
16333003230250,3301,0,2023-10-15,2024-10-14,Residential,16,ALGER,118,CHERAGA ALGER,5640000.0,4230.0,III
19309003230181,3301,0,2023-03-01,2024-02-29,Residential,19,SETIF,1140,BAZER SAKRA,3720000.0,2418.0,IIb
42305003230599,3301,0,2023-09-26,2024-09-25,Residential,42,TIPAZA,1404,HADJOUT,2755760.0,2066.82,III
15308003230205,3301,0,2023-04-14,2024-04-13,Residential,15,TIZI OUZOU,1460,AZEFFOUN,1835200.0,1500.0,IIb
19309003230887,3301,0,2023-12-10,2024-12-09,Residential,19,SETIF,1140,BAZER SAKRA,3720000.0,2418.0,IIb
15304003230091,3301,1,2023-03-08,2024-03-07,Residential,15,TIZI OUZOU,1497,TADMAIT,3500000.0,0.0,IIb
16340003230089,3301,0,2023-03-05,2024-03-04,Residential,16,ALGER,126,EL HARRACH,3459520.0,2594.64,III
15308003230263,3301,0,2023-05-24,2024-05-23,Residential,15,TIZI OUZOU,1483,IRDJEN,1116000.0,1500.0,IIb
19309003230252,3301,0,2023-03-23,2024-03-22,Residential,19,SETIF,1158,EL EULMA,3131000.0,2035.15,IIb
15310003230017,3301,0,2023-05-08,2024-05-07,Residential,15,TIZI OUZOU,1487,MECHTRASS,1050000.0,1500.0,IIb
16333003230257,3301,0,2023-11-01,2024-10-31,Residential,16,ALGER,101,BAB EL OUED,3154000.0,2365.5,III
27302003230061,3301,0,2023-03-09,2024-03-08,Residential,27,MOSTAGANEM,924,SAYADA,2134300.0,1500.0,IIb
15308003230039,3301,1,2023-01-19,2024-01-18,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,11020000.0,0.0,IIb
18301003230490,3301,0,2023-05-15,2024-05-14,Residential,18,JIJEL,710,TAHER,992000.0,1500.0,IIb
15203003230174,3301,0,2023-11-09,2024-11-08,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,2325000.0,1511.25,IIb
5303003230389,3301,0,2023-08-21,2024-08-20,Residential,5,BATNA,172,ARRIS,1377330.0,1500.0,IIa
35303043230432,3301,0,2023-12-19,2024-12-18,Residential,16,ALGER,147,ROUIBA,3948200.0,2961.15,III
9213003230015,3301,0,2023-01-10,2024-01-09,Residential,9,BLIDA,342,BLIDA,7106000.0,5329.5,III
6303033230006,3301,0,2023-01-16,2024-01-15,Residential,6,BEJAIA,260,BEJAIA,3352650.0,2179.22,IIb
26301013230351,3301,0,2023-11-12,2024-11-11,Residential,26,MEDEA,813,BERROUAGHIA,2803330.0,1822.16,IIb
19309003230660,3301,0,2023-09-27,2024-09-26,Residential,19,SETIF,1158,EL EULMA,7750000.0,5037.5,IIb
16332003230064,3301,0,2023-02-01,2024-01-31,Residential,16,ALGER,148,SAOULA,2556640.0,1917.48,III
18301003230064,3301,0,2023-01-18,2024-01-17,Residential,18,JIJEL,710,TAHER,2728000.0,1773.2,IIb
19306003230936,3301,0,2023-10-09,2024-10-08,Residential,19,SETIF,1158,EL EULMA,1607350.0,1500.0,IIb
15210003230092,3301,0,2023-01-27,2024-01-26,Residential,15,TIZI OUZOU,1466,BOGHNI,13558650.0,8813.12,IIb
19306003231222,3301,0,2024-01-03,2025-01-02,Residential,19,SETIF,1158,EL EULMA,1033900.0,1500.0,IIb
9213003230399,3301,0,2024-01-01,2024-12-31,Residential,9,BLIDA,342,BLIDA,564000.0,1500.0,III
34303013230015,3301,0,2023-02-28,2024-02-27,Residential,34,B.B ARRERIDJ,369,BORDJ GHDIR,1050000.0,1500.0,IIb
15302003230104,3301,0,2023-03-27,2024-03-26,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,12000000.0,7800.0,IIb
19306003230056,3301,0,2023-01-11,2024-01-10,Residential,19,SETIF,1158,EL EULMA,2100000.0,1500.0,IIb
16309023230123,3301,0,2023-05-09,2024-05-08,Residential,16,ALGER,109,BIR KHADEM,8413000.0,7571.7,III
18301003230196,3301,0,2023-02-20,2024-02-19,Residential,18,JIJEL,710,TAHER,1589680.0,1500.0,IIb
16309023230308,3301,0,2023-12-18,2024-12-17,Residential,16,ALGER,115,BOUROUBA,2280000.0,2052.0,III
25305003230123,3301,0,2023-12-26,2024-12-25,Residential,25,CONSTANTINE,510,AIN SMARA,2905630.0,1888.66,IIb
16330013230249,3301,0,2023-06-11,2024-06-10,Residential,9,BLIDA,344,BOUFARIK,8945400.0,6709.05,III
15310003230195,3301,0,2023-08-03,2024-08-02,Residential,15,TIZI OUZOU,1466,BOGHNI,1098950.0,1500.0,IIb
6304003230065,3301,0,2023-06-15,2024-06-14,Residential,6,BEJAIA,274,EL KSEUR,1750000.0,1800.0,IIb
19306003230491,3301,0,2023-06-04,2024-06-03,Residential,19,SETIF,1158,EL EULMA,1557500.0,1500.0,IIb
42305003230403,3301,0,2023-06-07,2024-06-06,Residential,42,TIPAZA,1395,BOUHAROUN,2660000.0,1995.0,III
19309003230515,3301,0,2023-08-05,2024-08-04,Residential,19,SETIF,1158,EL EULMA,2360960.0,1534.62,IIb
6304003230103,3301,0,2023-09-21,2024-09-20,Residential,6,BEJAIA,257,AMIZOUR,1643000.0,1500.0,IIb
25303003230096,3301,0,2023-05-08,2024-05-07,Residential,25,CONSTANTINE,513,CONSTANTINE,589000.0,1500.0,IIb
42305003230657,3301,0,2023-10-20,2024-10-19,Residential,42,TIPAZA,1404,HADJOUT,705000.0,1500.0,III
42305003230350,3301,0,2023-05-10,2024-05-09,Residential,42,TIPAZA,1404,HADJOUT,1504000.0,1500.0,III
18301003230941,3301,0,2023-09-27,2024-09-26,Residential,18,JIJEL,710,TAHER,1240000.0,1500.0,IIb
16331023230232,3301,0,2023-12-26,2024-12-25,Residential,35,BOUMERDES,448,BOUDOUAOU,3092060.0,2319.04,III
5303003230455,3301,0,2023-10-06,2024-10-05,Residential,5,BATNA,172,ARRIS,2046000.0,1500.0,IIa
16330003230362,3301,0,2023-11-06,2024-11-05,Residential,16,ALGER,106,BEB EZZOUAR,2115000.0,1586.25,III
18301003230715,3301,0,2023-07-19,2024-07-18,Residential,18,JIJEL,710,TAHER,5642000.0,3667.3,IIb
42305003230032,3301,0,2023-01-09,2024-01-08,Residential,42,TIPAZA,1404,HADJOUT,1880000.0,1500.0,III
19306003230682,3301,0,2023-08-01,2024-07-31,Residential,19,SETIF,1158,EL EULMA,5250000.0,3412.5,IIb
16242003230089,3301,0,2023-05-18,2024-05-17,Residential,16,ALGER,123,DRARIA,1520000.0,1500.0,III
10302003230234,3301,0,2023-07-26,2024-07-25,Residential,2,CHLEF,507,TENES,2884200.0,2163.15,III
9213003230286,3301,0,2023-11-01,2024-10-31,Residential,9,BLIDA,341,BENI TAMOU,4888000.0,3666.0,III
5303003230424,3301,0,2023-09-14,2024-09-13,Residential,5,BATNA,193,ICHEMOUL,4098820.0,2459.29,IIa
42304003230196,3301,0,2023-04-27,2024-04-26,Residential,42,TIPAZA,1411,MEURAD,2660000.0,1995.0,III
29201003230600,3301,0,2023-07-28,2024-07-27,Residential,29,MASCARA,766,BOUHANIFIA,930000.0,1500.0,IIb
31310003230156,3301,0,2023-04-20,2024-04-19,Residential,31,ORAN,997,AIN TURK,2093700.0,1500.0,IIb
15307003230008,3301,0,2023-01-20,2024-01-19,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,2100000.0,1500.0,IIb
5303003230235,3301,0,2023-05-09,2024-05-08,Residential,5,BATNA,174,BATNA,1029200.0,1500.0,IIa
19313003230133,3301,0,2023-03-21,2024-03-20,Residential,19,SETIF,1182,SETIF,5146000.0,3344.9,IIb
16331003230198,3301,0,2023-07-01,2024-06-30,Residential,16,ALGER,119,DAR EL BEIDA,6580000.0,4935.0,III
40301003230116,3301,0,2023-09-07,2024-09-06,Residential,40,KHENCHELA,726,KHENCHELA,1965090.0,1500.0,IIa
16332003230347,3301,0,2023-10-12,2024-10-11,Residential,16,ALGER,121,DJISR KSENTINA,1140000.0,1500.0,III
21304003230002,3301,0,2023-11-02,2024-11-01,Residential,21,SKIKDA,1277,SKIKDA,2619750.0,1702.84,IIb
18301003230618,3301,0,2023-06-14,2024-06-13,Residential,18,JIJEL,698,EMIR ABDELKADER,18600000.0,12090.0,IIb
16333003230008,3301,0,2023-01-14,2024-01-13,Residential,16,ALGER,118,CHERAGA ALGER,3306000.0,2479.5,III
16323003230073,3301,0,2023-03-13,2024-03-12,Residential,16,ALGER,105,BARAKI,5016000.0,3762.0,III
34205003230192,3301,0,2023-09-19,2024-09-18,Residential,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,2170000.0,1500.0,IIb
16331003230244,3301,0,2023-08-10,2024-08-09,Residential,16,ALGER,114,BORDJ EL KIFFAN,4000000.0,3000.0,III
19306003230706,3301,0,2023-08-08,2024-08-07,Residential,19,SETIF,1158,EL EULMA,2684150.0,1744.7,IIb
26301003230080,3301,0,2023-04-12,2024-04-11,Residential,26,MEDEA,838,MEDEA,3396400.0,2377.48,IIb
15304003230188,3301,0,2023-05-23,2024-05-22,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,4030000.0,2619.5,IIb
16331003230284,3301,0,2023-09-11,2024-09-10,Residential,16,ALGER,151,SOUIDANIA,22500000.0,16875.0,III
43303013230081,3301,0,2023-06-13,2024-06-12,Residential,4,OUM EL BOUAGHI,1050,AIN MLILA,2112030.0,1500.0,IIa
19302003230018,3301,0,2023-02-05,2024-02-04,Residential,19,SETIF,1176,OULED SABOR,7000000.0,4550.0,IIb
25310003230128,3301,0,2023-10-26,2024-10-25,Residential,25,CONSTANTINE,513,CONSTANTINE,2023060.0,1500.0,IIb
25306013230068,3301,1,2023-03-05,2024-03-04,Residential,25,CONSTANTINE,510,AIN SMARA,18316000.0,0.0,IIb
23302003230045,3301,0,2023-02-01,2024-01-31,Residential,23,ANNABA,156,ANNABA,2283150.0,1500.0,IIb
43305003230011,3301,0,2023-04-15,2024-04-14,Residential,43,MILA,883,GRAREM GOUGA,775000.0,1800.0,IIb
14301003230337,3301,0,2023-12-09,2024-12-08,Residential,14,TIARET,1384,TIARET,2174340.0,1500.0,IIa
16309023230253,3301,0,2023-10-26,2024-10-25,Residential,16,ALGER,97,AIN BENIAN (ALGER),2776660.0,2498.99,III
25306003230545,3301,0,2023-07-09,2024-07-08,Residential,25,CONSTANTINE,515,EL KHROUB,3056600.0,1986.79,IIb
9213003230115,3301,0,2023-03-21,2024-03-20,Residential,9,BLIDA,342,BLIDA,673980.0,1500.0,III
15307003230064,3301,0,2023-04-24,2024-04-23,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,1575000.0,1500.0,IIb
18301003230584,3301,0,2023-06-05,2024-06-04,Residential,18,JIJEL,698,EMIR ABDELKADER,4960000.0,3224.0,IIb
16335003230258,3301,0,2023-08-23,2024-08-22,Residential,16,ALGER,114,BORDJ EL KIFFAN,21150000.0,15862.5,III
31308003230119,3301,0,2023-11-19,2024-11-18,Residential,31,ORAN,1006,BOUTLELIS,4200000.0,2730.0,IIb
16317003230215,3301,0,2023-12-13,2024-12-12,Residential,16,ALGER,105,BARAKI,3000000.0,2250.0,III
42305003230261,3301,0,2023-03-23,2024-03-22,Residential,42,TIPAZA,1404,HADJOUT,423000.0,1500.0,III
15203003230022,3301,0,2023-02-08,2024-02-07,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,1355630.0,1500.0,IIb
42305003230107,3301,0,2023-01-30,2024-01-29,Residential,42,TIPAZA,1409,MENACEUR,940000.0,1500.0,III
43302013230075,3301,0,2023-03-26,2024-03-25,Residential,43,MILA,898,TERRAI BAINEM,2936500.0,1908.72,IIb
11301003230274,3301,0,2023-05-30,2024-05-29,Residential,11,TAMENRASSET,1315,TAMANRASSET,4941160.0,2717.64,0
15310003230105,3301,0,2023-06-07,2024-06-06,Residential,15,TIZI OUZOU,1487,MECHTRASS,5390000.0,-3503.5,IIb
15310003230105,3301,0,2023-06-07,2024-06-06,Residential,15,TIZI OUZOU,1487,MECHTRASS,5390000.0,3503.5,IIb
35303003230066,3301,0,2023-05-03,2024-05-02,Residential,35,BOUMERDES,458,ISSER,4680000.0,3276.0,III
25210003230064,3301,0,2023-07-13,2024-07-12,Residential,25,CONSTANTINE,509,AIN ABID,1593710.0,1500.0,IIb
3202003230257,3301,0,2023-11-14,2024-11-13,Residential,3,LAGHOUAT,749,LAGHOUAT,2480000.0,1500.0,I
15303053230190,3301,0,2023-10-15,2024-10-14,Residential,15,TIZI OUZOU,1460,AZEFFOUN,3360000.0,2184.0,IIb
28305003230242,3301,0,2023-11-20,2024-11-19,Residential,28,M SILA,962,MSILA,2135700.0,1500.0,I
19309003230246,3301,0,2023-03-22,2024-03-21,Residential,19,SETIF,1145,BENI FOUDA,4650000.0,3022.5,IIb
15304003230082,3301,0,2023-02-27,2024-02-26,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,1540700.0,1500.0,IIb
11301013230079,3301,0,2023-03-31,2024-03-30,Residential,11,TAMENRASSET,1315,TAMANRASSET,6048000.0,3991.68,0
18301003231267,3301,0,2023-12-22,2024-12-21,Residential,18,JIJEL,696,EL KENNAR NOUCHFI,1767000.0,1500.0,IIb
15308003230031,3301,0,2023-01-15,2024-01-14,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,2370570.0,1540.87,IIb
16334003230291,3301,3,2023-12-24,2024-11-12,Residential,16,ALGER,133,HUSSEIN DEY,16970800.0,0.0,III
16309003230229,3301,0,2023-12-18,2024-12-17,Residential,16,ALGER,108,BENI MESSOUS,6580000.0,4935.0,III
19309003230199,3301,0,2023-03-06,2024-03-05,Residential,19,SETIF,1158,EL EULMA,1550000.0,1500.0,IIb
25309003230075,3301,0,2023-04-02,2024-04-01,Residential,25,CONSTANTINE,513,CONSTANTINE,2800000.0,1820.0,IIb
28305003230148,3301,0,2023-07-25,2024-07-24,Residential,28,M SILA,962,MSILA,10875000.0,7068.75,I
23303003230002,3301,0,2023-01-06,2024-01-05,Residential,23,ANNABA,156,ANNABA,1000000.0,1500.0,IIb
6309003230086,3301,0,2023-06-26,2024-06-25,Residential,6,BEJAIA,297,TAZMALT,3900000.0,3744.0,IIb
42305003230355,3301,0,2023-05-12,2024-05-11,Residential,42,TIPAZA,1396,BOURKIKA,1269000.0,1500.0,III
15309003230204,3301,0,2023-06-16,2024-06-15,Residential,15,TIZI OUZOU,1498,TIGZIRT,2165350.0,1500.0,IIb
9306003230027,3301,0,2023-01-26,2024-01-25,Residential,9,BLIDA,360,OULED YAICH BLIDA,2115000.0,1586.25,III
19309003230151,3301,0,2023-02-21,2024-02-20,Residential,19,SETIF,1158,EL EULMA,2480000.0,1612.0,IIb
26301013230271,3301,0,2023-09-13,2024-09-12,Residential,26,MEDEA,813,BERROUAGHIA,2108000.0,1500.0,IIb
18301003230746,3301,0,2023-07-31,2024-07-30,Residential,18,JIJEL,710,TAHER,1240000.0,1500.0,IIb
5303003230525,3301,0,2023-11-14,2024-11-13,Residential,5,BATNA,172,ARRIS,1550000.0,1500.0,IIa
19306003230457,3301,0,2023-05-24,2024-05-23,Residential,19,SETIF,1158,EL EULMA,3986500.0,2591.22,IIb
10302003230055,3301,0,2023-02-15,2024-02-14,Residential,10,BOUIRA,410,BOUIRA,2635000.0,1712.75,IIb
16314003230137,3301,0,2023-04-23,2024-04-22,Residential,16,ALGER,124,EL ACHOUR,4700000.0,3525.0,III
19313003230690,3301,0,2023-12-28,2024-12-27,Residential,19,SETIF,1182,SETIF,1575000.0,1500.0,IIb
16339003230187,3301,1,2023-11-16,2024-11-15,Residential,16,ALGER,99,ALGER,8084806.86,0.0,III
25301013230093,3301,0,2023-06-07,2024-06-06,Residential,21,SKIKDA,1276,SIDI MEZGHICHE,1355550.0,1500.0,IIb
10302003230118,3301,0,2023-04-13,2024-04-12,Residential,16,ALGER,143,OULED FAYET,3914000.0,2935.5,III
31203003230003,3301,0,2023-01-11,2024-01-10,Residential,31,ORAN,1019,ORAN,5000000.0,3250.0,IIb
19309003230384,3301,0,2023-06-01,2024-05-31,Residential,19,SETIF,1158,EL EULMA,875000.0,1500.0,IIb
19314003230084,3301,0,2023-10-30,2024-10-29,Residential,19,SETIF,1182,SETIF,1750000.0,1500.0,IIb
31207003230132,3301,0,2023-09-25,2024-09-24,Residential,31,ORAN,997,AIN TURK,2205000.0,1500.0,IIb
34302003230051,3301,0,2023-07-23,2024-07-22,Residential,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,3255000.0,2538.9,IIb
12302003230041,3301,0,2023-03-01,2024-02-29,Residential,12,TEBESSA,1335,EL OUENZA,3465560.0,2079.34,IIa
6306003230057,3301,0,2023-03-15,2024-03-14,Residential,6,BEJAIA,274,EL KSEUR,3449990.0,2690.99,IIb
19306003230771,3301,0,2023-09-03,2024-09-02,Residential,19,SETIF,1140,BAZER SAKRA,1750000.0,1500.0,IIb
23302013230073,3301,0,2023-06-22,2024-06-21,Residential,23,ANNABA,156,ANNABA,2638100.0,1714.76,IIb
15309003230187,3301,0,2023-06-02,2024-06-01,Residential,15,TIZI OUZOU,1498,TIGZIRT,8525000.0,5541.25,IIb
25301023230010,3301,0,2023-02-01,2024-01-31,Residential,21,SKIKDA,1276,SIDI MEZGHICHE,560000.0,1500.0,IIb
5303003230386,3301,0,2023-08-21,2024-08-20,Residential,5,BATNA,180,BOUZINA,620000.0,1500.0,IIa
19302003230026,3301,0,2023-02-16,2024-02-15,Residential,19,SETIF,1158,EL EULMA,3535000.0,2297.75,IIb
3202003230228,3301,0,2023-09-21,2024-09-20,Residential,3,LAGHOUAT,749,LAGHOUAT,2197590.0,1500.0,I
15309003230386,3301,1,2023-10-13,2024-10-12,Residential,15,TIZI OUZOU,1498,TIGZIRT,11925000.0,0.0,IIb
16314003230241,3301,0,2023-07-20,2024-07-19,Residential,16,ALGER,130,EL MOURADIA,2964000.0,4446.0,III
5303003230517,3301,0,2023-11-08,2024-11-07,Residential,5,BATNA,172,ARRIS,2521850.0,1513.11,IIa
11301003230045,3301,0,2023-01-18,2024-01-17,Residential,11,TAMENRASSET,1315,TAMANRASSET,560000.0,1500.0,0
6209003230006,3301,0,2023-05-14,2024-05-13,Residential,6,BEJAIA,260,BEJAIA,1908670.0,-1500.0,IIb
6209003230006,3301,0,2023-05-14,2024-05-13,Residential,6,BEJAIA,260,BEJAIA,1908670.0,1500.0,IIb
19306013230017,3301,0,2023-02-27,2024-02-26,Residential,19,SETIF,1158,EL EULMA,2450000.0,1592.5,IIb
42305003230166,3301,0,2023-02-15,2024-02-14,Residential,16,ALGER,118,CHERAGA ALGER,2280000.0,1710.0,III
31308023230098,3301,0,2023-06-18,2024-06-17,Residential,31,ORAN,1019,ORAN,682000.0,1500.0,IIb
5302003230009,3301,0,2023-01-04,2024-01-03,Residential,5,BATNA,174,BATNA,2398160.0,1500.0,IIa
18301003230231,3301,0,2023-02-27,2024-02-26,Residential,18,JIJEL,710,TAHER,1330000.0,1500.0,IIb
15304063230180,3301,0,2023-10-30,2024-10-29,Residential,15,TIZI OUZOU,1470,DRAA BEN KHEDDA,465000.0,1500.0,IIb
15310003230500,3301,0,2023-12-04,2024-12-03,Residential,15,TIZI OUZOU,1466,BOGHNI,1820000.0,1500.0,IIb
15304063230133,3301,0,2023-07-20,2024-07-19,Residential,15,TIZI OUZOU,1497,TADMAIT,1867600.0,1500.0,IIb
19306003230512,3301,0,2023-06-11,2024-06-10,Residential,19,SETIF,1158,EL EULMA,1260000.0,1500.0,IIb
34205003230186,3301,0,2023-09-14,2024-09-13,Residential,34,B.B ARRERIDJ,369,BORDJ GHDIR,420000.0,1500.0,IIb
15308003230061,3301,0,2023-01-30,2024-01-29,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,2297410.0,1500.0,IIb
35303053230222,3301,0,2023-09-15,2024-09-14,Residential,16,ALGER,126,EL HARRACH,2280000.0,1710.0,III
16333003230064,3301,0,2023-03-19,2024-03-18,Residential,16,ALGER,124,EL ACHOUR,6799960.0,5099.97,III
34303013230021,3301,0,2023-05-10,2024-05-09,Residential,34,B.B ARRERIDJ,369,BORDJ GHDIR,2484300.0,1614.8,IIb
15308003230040,3301,0,2023-02-02,2024-02-01,Residential,15,TIZI OUZOU,1501,TIZI GHENIF,589000.0,1500.0,IIb
19309003230048,3301,0,2023-03-01,2024-02-29,Residential,19,SETIF,1158,EL EULMA,1613860.0,1500.0,IIb
5302103230057,3301,0,2023-12-31,2024-12-30,Residential,5,BATNA,174,BATNA,620000.0,1500.0,IIa
34303003230107,3301,0,2023-09-10,2024-09-09,Residential,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,2975000.0,1933.75,IIb
31308013230149,3301,0,2023-02-28,2024-02-27,Residential,31,ORAN,1003,BIR EL DJIR,3847550.0,2500.91,IIb
43302013230134,3301,0,2023-07-13,2024-07-12,Residential,43,MILA,888,OUED ENDJA,3500000.0,2275.0,IIb
25303003230212,3301,0,2023-12-27,2024-12-26,Residential,25,CONSTANTINE,513,CONSTANTINE,2100000.0,1500.0,IIb
19306003230671,3301,0,2023-07-30,2024-07-29,Residential,19,SETIF,1158,EL EULMA,3500000.0,2275.0,IIb
16309023230170,3301,0,2023-08-14,2024-08-13,Residential,16,ALGER,123,DRARIA,1696700.0,1800.0,III
19306003230461,3301,0,2023-05-24,2024-05-23,Residential,19,SETIF,1158,EL EULMA,2625000.0,1706.25,IIb
35303003230039,3301,0,2023-03-17,2024-03-16,Residential,35,BOUMERDES,458,ISSER,1050000.0,1500.0,III
28305003230007,3301,0,2023-01-09,2024-01-08,Residential,28,M SILA,962,MSILA,3500000.0,2275.0,I
16314003230358,3301,0,2023-11-30,2024-11-29,Residential,16,ALGER,99,ALGER,3040000.0,2280.0,III
25210003230037,3301,0,2023-03-30,2024-03-29,Residential,25,CONSTANTINE,509,AIN ABID,2000000.0,1500.0,IIb
19307003230008,3301,0,2023-01-27,2024-01-26,Residential,19,SETIF,1143,BENI AZIZ,3500000.0,2730.0,IIb
42303003230090,3301,0,2023-09-17,2024-09-16,Residential,42,TIPAZA,1394,BOU ISMAIL,16000000.0,12000.0,III
6303003230027,3301,0,2023-05-01,2024-04-30,Residential,6,BEJAIA,254,AKBOU,2100000.0,1800.0,IIb
